2025-07-10 15:42:45 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-16 11:21:58 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.032 seconds
2025-07-16 11:21:58 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-16 11:21:58 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-16 11:21:58 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-16 11:21:58 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.024 seconds
2025-07-16 11:21:58 | EngagementReport | INFO | export_results:253 | Export prepared for engagement_report
2025-07-16 11:21:58 | EngagementReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 11:21:58 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.533 seconds
2025-07-16 11:22:07 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:22:07 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:22:07 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:22:07 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:22:07 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:22:07 | ResponsivenessReport | INFO | get_logger:150 | Logger initialized for module: ResponsivenessReport
2025-07-16 11:22:07 | ResponsivenessReport | INFO | __init__:34 | Initialized ResponsivenessReport with 15253 records
2025-07-16 11:22:07 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 11:22:07 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-16 11:22:07 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-16 11:22:07 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-16 11:22:07 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-16 11:22:07 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.086 seconds
2025-07-16 11:22:07 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-16 11:22:07 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-16 11:22:07 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-16 11:22:07 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-16 11:22:07 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.102 seconds
2025-07-16 11:22:08 | ResponsivenessReport | INFO | export_results:253 | Export prepared for responsiveness_report
2025-07-16 11:22:08 | ResponsivenessReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 11:22:08 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.527 seconds
2025-07-16 11:22:10 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:22:10 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:22:10 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:22:10 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:22:10 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:22:10 | ClientMappingReport | INFO | get_logger:150 | Logger initialized for module: ClientMappingReport
2025-07-16 11:22:10 | ClientMappingReport | INFO | __init__:34 | Initialized ClientMappingReport with 15253 records
2025-07-16 11:22:10 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 11:22:10 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 11:22:11 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 11:22:11 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 11:22:11 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 11:22:11 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 11:22:11 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.545 seconds
2025-07-16 11:22:11 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 11:22:11 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 11:22:11 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 11:22:11 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 11:22:11 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 11:22:11 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.573 seconds
2025-07-16 11:22:12 | ClientMappingReport | INFO | export_results:253 | Export prepared for clientmapping_report
2025-07-16 11:22:12 | ClientMappingReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 11:22:12 | reports.base | INFO | wrapper:276 | Function run_report executed in 1.444 seconds
2025-07-16 11:22:14 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:22:14 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:22:14 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:22:14 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:22:14 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:22:14 | DashboardLayout | ERROR | _render_report_page:402 | Error running report Report 4: ContentQualityReport.__init__() missing 1 required positional argument: 'config'
2025-07-16 11:22:27 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:22:27 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:22:27 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:22:27 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:22:27 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:22:27 | TrendsReport | INFO | get_logger:150 | Logger initialized for module: TrendsReport
2025-07-16 11:22:27 | TrendsReport | INFO | __init__:34 | Initialized TrendsReport with 15253 records
2025-07-16 11:22:27 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 11:22:27 | reports.trends | INFO | get_logger:150 | Logger initialized for module: reports.trends
2025-07-16 11:22:30 | TrendsReport | INFO | _prepare_time_series_data:133 | Prepared time series data with 30093 activities
2025-07-16 11:22:30 | TrendsReport | INFO | _calculate_monthly_trends:204 | Calculated monthly trends for 12 months
2025-07-16 11:22:30 | TrendsReport | INFO | generate_analysis:77 | Trends analysis completed: 12 months of data analyzed
2025-07-16 11:22:30 | reports.trends | INFO | wrapper:276 | Function generate_analysis executed in 2.848 seconds
2025-07-16 11:22:30 | reports.trends | INFO | get_logger:150 | Logger initialized for module: reports.trends
2025-07-16 11:22:33 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:22:33 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:22:33 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:22:33 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:22:33 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:22:33 | ResponsivenessReport | INFO | get_logger:150 | Logger initialized for module: ResponsivenessReport
2025-07-16 11:22:33 | ResponsivenessReport | INFO | __init__:34 | Initialized ResponsivenessReport with 15253 records
2025-07-16 11:22:33 | TrendsReport | INFO | _prepare_time_series_data:133 | Prepared time series data with 30093 activities
2025-07-16 11:22:33 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 11:22:33 | TrendsReport | INFO | _calculate_monthly_trends:204 | Calculated monthly trends for 12 months
2025-07-16 11:22:33 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-16 11:22:33 | TrendsReport | INFO | generate_analysis:77 | Trends analysis completed: 12 months of data analyzed
2025-07-16 11:22:33 | reports.trends | INFO | wrapper:276 | Function generate_analysis executed in 2.939 seconds
2025-07-16 11:22:33 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-16 11:22:33 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-16 11:22:33 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-16 11:22:33 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.169 seconds
2025-07-16 11:22:33 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-16 11:22:33 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-16 11:22:33 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-16 11:22:33 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-16 11:22:33 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.094 seconds
2025-07-16 11:22:34 | ResponsivenessReport | INFO | export_results:253 | Export prepared for responsiveness_report
2025-07-16 11:22:34 | ResponsivenessReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 11:22:34 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.565 seconds
2025-07-16 11:22:35 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:22:35 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:22:35 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:22:35 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:22:35 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:22:35 | TrendsReport | INFO | get_logger:150 | Logger initialized for module: TrendsReport
2025-07-16 11:22:35 | TrendsReport | INFO | __init__:34 | Initialized TrendsReport with 15253 records
2025-07-16 11:22:36 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 11:22:36 | reports.trends | INFO | get_logger:150 | Logger initialized for module: reports.trends
2025-07-16 11:22:38 | TrendsReport | INFO | _prepare_time_series_data:133 | Prepared time series data with 30093 activities
2025-07-16 11:22:38 | TrendsReport | INFO | _calculate_monthly_trends:204 | Calculated monthly trends for 12 months
2025-07-16 11:22:38 | TrendsReport | INFO | generate_analysis:77 | Trends analysis completed: 12 months of data analyzed
2025-07-16 11:22:38 | reports.trends | INFO | wrapper:276 | Function generate_analysis executed in 2.848 seconds
2025-07-16 11:22:38 | reports.trends | INFO | get_logger:150 | Logger initialized for module: reports.trends
2025-07-16 11:22:41 | TrendsReport | INFO | _prepare_time_series_data:133 | Prepared time series data with 30093 activities
2025-07-16 11:22:41 | TrendsReport | INFO | _calculate_monthly_trends:204 | Calculated monthly trends for 12 months
2025-07-16 11:22:41 | TrendsReport | INFO | generate_analysis:77 | Trends analysis completed: 12 months of data analyzed
2025-07-16 11:22:41 | reports.trends | INFO | wrapper:276 | Function generate_analysis executed in 2.913 seconds
2025-07-16 11:22:42 | TrendsReport | INFO | export_results:253 | Export prepared for trends_report
2025-07-16 11:22:42 | TrendsReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 11:22:42 | reports.base | INFO | wrapper:276 | Function run_report executed in 6.114 seconds
2025-07-16 11:22:46 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:22:46 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:22:46 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:22:46 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:22:46 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:22:46 | DashboardLayout | ERROR | _render_report_page:402 | Error running report Report 4: ContentQualityReport.__init__() missing 1 required positional argument: 'config'
2025-07-16 11:48:22 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-16 11:48:22 | logger | INFO | <module>:293 | Logging system initialized successfully
2025-07-16 11:48:22 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:48:22 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:48:22 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:48:22 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:48:22 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
